VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge,cbd_congestion_fee
2,2025-01-01 15:51:18,2025-01-01 15:51:28,N,1.0,166,166,1.0,0.01,-3.0,0.0,-0.5,0.0,0.0,,-1.0,-4.5,3.0,1.0,0.0,0.0
2,2025-01-01 15:51:18,2025-01-01 15:51:28,N,1.0,166,166,1.0,0.01,3.0,0.0,0.5,0.0,0.0,,1.0,4.5,2.0,1.0,0.0,0.0
2,2025-01-01 15:14:29,2025-01-01 15:43:28,N,1.0,82,132,1.0,13.45,52.7,0.0,0.5,8.5,0.0,,1.0,62.7,1.0,1.0,0.0,0.0
2,2025-01-01 15:04:35,2025-01-01 15:06:17,N,1.0,41,74,1.0,0.39,4.4,0.0,0.5,1.18,0.0,,1.0,7.08,1.0,1.0,0.0,0.0
2,2025-01-01 15:27:05,2025-01-01 15:34:12,N,1.0,74,263,1.0,1.95,10.7,0.0,0.5,2.99,0.0,,1.0,17.94,1.0,1.0,2.75,0.0
2,2025-01-01 15:32:21,2025-01-01 15:41:12,N,1.0,74,116,1.0,1.78,10.7,0.0,0.5,2.44,0.0,,1.0,14.64,1.0,1.0,0.0,0.0
2,2025-01-01 15:32:11,2025-01-01 15:43:40,N,1.0,166,75,1.0,2.45,14.9,0.0,0.5,0.0,0.0,,1.0,16.4,2.0,1.0,0.0,0.0
2,2025-01-01 15:25:07,2025-01-01 15:25:08,N,5.0,264,264,1.0,0.0,25.0,0.0,0.0,0.0,0.0,,1.0,26.0,1.0,2.0,0.0,0.0
2,2025-01-01 15:36:02,2025-01-01 15:46:25,N,1.0,65,66,2.0,1.16,10.7,0.0,0.5,0.0,0.0,,1.0,12.2,1.0,1.0,0.0,0.0
2,2025-01-01 15:53:07,2025-01-01 16:18:43,N,1.0,65,164,2.0,6.56,33.1,0.0,0.5,7.47,0.0,,1.0,44.82,1.0,1.0,2.75,0.0
2,2025-01-01 15:05:22,2025-01-01 15:30:12,N,1.0,33,170,1.0,6.69,33.1,0.0,0.5,7.47,0.0,,1.0,44.82,1.0,1.0,2.75,0.0
2,2025-01-01 15:36:50,2025-01-01 15:44:17,N,1.0,166,238,1.0,1.31,10.0,0.0,0.5,2.85,0.0,,1.0,17.1,1.0,1.0,2.75,0.0
2,2025-01-01 15:28:36,2025-01-01 15:33:52,N,1.0,74,41,1.0,0.92,7.2,0.0,0.5,0.0,0.0,,1.0,8.7,2.0,1.0,0.0,0.0
1,2025-01-01 15:39:46,2025-01-01 16:12:41,N,1.0,70,72,1.0,0.0,38.5,0.0,1.5,0.0,0.0,,1.0,40.0,1.0,1.0,0.0,0.0
2,2025-01-01 15:42:22,2025-01-01 16:21:52,N,5.0,66,1,2.0,24.33,100.08,0.0,0.0,0.0,31.0,,1.0,132.08,2.0,1.0,0.0,0.0
2,2025-01-01 15:48:58,2025-01-01 15:53:06,N,1.0,75,74,1.0,1.34,7.9,0.0,0.5,1.88,0.0,,1.0,11.28,1.0,1.0,0.0,0.0
2,2025-01-01 15:54:28,2025-01-01 16:03:59,N,1.0,74,141,1.0,2.86,14.2,0.0,0.5,3.69,0.0,,1.0,22.14,1.0,1.0,2.75,0.0
2,2025-01-01 15:26:41,2025-01-01 15:43:32,N,1.0,74,238,6.0,2.83,17.7,0.0,0.5,2.88,0.0,,1.0,22.08,1.0,1.0,0.0,0.0
2,2025-01-01 15:11:13,2025-01-01 15:11:29,N,5.0,116,116,1.0,0.0,7.0,0.0,0.0,0.0,0.0,,1.0,8.0,2.0,2.0,0.0,0.0
1,2025-01-01 15:58:17,2025-01-01 16:07:26,N,1.0,74,263,1.0,1.9,10.7,2.75,1.5,2.24,0.0,,1.0,17.19,1.0,1.0,2.75,0.0
2,2025-01-01 15:09:55,2025-01-01 15:50:51,N,1.0,33,13,1.0,14.41,61.1,0.0,0.5,5.0,0.0,,1.0,70.35,1.0,1.0,2.75,0.0
2,2025-01-01 15:00:57,2025-01-01 15:17:21,N,1.0,74,244,1.0,3.64,19.8,0.0,0.5,0.0,0.0,,1.0,21.3,2.0,1.0,0.0,0.0
2,2025-01-01 15:12:14,2025-01-01 15:21:46,N,1.0,95,135,1.0,2.13,12.8,0.0,0.5,2.86,0.0,,1.0,17.16,1.0,1.0,0.0,0.0
2,2025-01-01 15:17:47,2025-01-01 15:48:04,N,1.0,97,34,2.0,3.74,28.2,0.0,0.5,0.0,0.0,,1.0,29.7,2.0,1.0,0.0,0.0
2,2025-01-01 15:51:53,2025-01-01 16:05:59,N,1.0,65,33,1.0,2.04,14.9,0.0,0.5,3.28,0.0,,1.0,19.68,1.0,1.0,0.0,0.0
1,2025-01-01 15:38:49,2025-01-01 16:00:14,N,1.0,97,4,0.0,5.3,26.8,2.75,1.5,6.2,0.0,,1.0,37.25,1.0,1.0,2.75,0.0
2,2025-01-01 15:27:23,2025-01-01 15:44:21,N,1.0,74,50,2.0,5.52,26.1,0.0,0.5,9.1,0.0,,1.0,39.45,1.0,1.0,2.75,0.0
2,2025-01-01 15:05:08,2025-01-01 15:09:56,N,1.0,75,74,1.0,1.39,7.9,0.0,0.5,0.0,0.0,,1.0,9.4,2.0,1.0,0.0,0.0
2,2025-01-01 15:32:14,2025-01-01 15:38:48,N,1.0,196,160,2.0,1.24,8.6,0.0,0.5,0.05,0.0,,1.0,10.15,1.0,1.0,0.0,0.0
2,2025-01-01 15:33:19,2025-01-01 15:36:14,N,1.0,74,41,1.0,0.56,5.1,0.0,0.5,1.65,0.0,,1.0,8.25,1.0,1.0,0.0,0.0
2,2025-01-01 15:39:19,2025-01-01 16:14:40,N,1.0,166,161,1.0,4.45,32.4,0.0,0.5,7.33,0.0,,1.0,43.98,1.0,1.0,2.75,0.0
2,2025-01-01 15:23:18,2025-01-01 15:23:28,N,5.0,7,7,1.0,0.0,49.35,0.0,0.0,0.0,0.0,,1.0,50.35,1.0,2.0,0.0,0.0
2,2025-01-01 15:47:01,2025-01-01 15:55:19,N,1.0,82,138,5.0,3.79,17.0,5.0,0.5,2.0,0.0,,1.0,25.5,1.0,1.0,0.0,0.0
2,2025-01-01 15:10:29,2025-01-01 15:33:04,N,1.0,166,68,2.0,5.42,28.2,0.0,0.5,6.49,0.0,,1.0,38.94,1.0,1.0,2.75,0.0
2,2025-01-01 15:53:52,2025-01-01 16:13:48,N,1.0,166,141,2.0,3.91,21.9,0.0,0.5,5.23,0.0,,1.0,31.38,1.0,1.0,2.75,0.0
2,2025-01-01 13:32:17,2025-01-01 13:47:09,N,1.0,74,239,1.0,3.26,18.4,0.0,0.5,2.0,0.0,,1.0,24.65,1.0,1.0,2.75,0.0
2,2025-01-01 15:38:43,2025-01-01 15:49:01,N,1.0,75,237,1.0,2.06,12.8,0.0,0.5,0.01,0.0,,1.0,17.06,1.0,1.0,2.75,0.0
1,2025-01-01 15:11:59,2025-01-01 15:20:52,N,1.0,129,70,1.0,3.4,16.3,0.0,1.5,0.0,0.0,,1.0,17.8,2.0,1.0,0.0,0.0
2,2025-01-01 15:46:15,2025-01-01 16:06:38,N,1.0,152,236,1.0,4.15,23.3,0.0,0.5,6.89,0.0,,1.0,34.44,1.0,1.0,2.75,0.0
2,2025-01-01 15:29:38,2025-01-01 15:43:04,N,1.0,74,262,1.0,2.27,14.2,0.0,0.5,3.69,0.0,,1.0,22.14,1.0,1.0,2.75,0.0
2,2025-01-01 15:26:33,2025-01-01 15:37:53,N,1.0,74,24,1.0,1.73,12.8,0.0,0.5,5.0,0.0,,1.0,19.3,1.0,1.0,0.0,0.0
2,2025-01-01 15:26:12,2025-01-01 15:39:16,N,1.0,74,237,1.0,2.69,15.6,0.0,0.5,3.97,0.0,,1.0,23.82,1.0,1.0,2.75,0.0
2,2025-01-01 15:23:32,2025-01-01 15:27:17,N,1.0,33,25,1.0,0.83,6.5,0.0,0.5,0.0,0.0,,1.0,8.0,2.0,1.0,0.0,0.0
2,2025-01-01 15:27:00,2025-01-01 15:31:46,N,1.0,74,75,1.0,1.28,7.9,0.0,0.5,1.88,0.0,,1.0,11.28,1.0,1.0,0.0,0.0
2,2025-01-01 15:41:14,2025-01-01 15:44:43,N,1.0,75,236,1.0,0.57,5.8,0.0,0.5,1.71,0.0,,1.0,11.76,1.0,1.0,2.75,0.0
2,2025-01-01 15:48:58,2025-01-01 15:54:55,N,1.0,43,43,1.0,1.47,9.3,0.0,0.5,3.39,0.0,,1.0,16.94,1.0,1.0,2.75,0.0
2,2025-01-01 15:12:57,2025-01-01 15:36:01,N,1.0,95,95,5.0,2.74,21.9,0.0,0.5,0.0,0.0,,1.0,23.4,2.0,1.0,0.0,0.0
2,2025-01-01 15:42:29,2025-01-01 15:47:47,N,1.0,95,95,5.0,0.62,6.5,0.0,0.5,1.6,0.0,,1.0,9.6,1.0,1.0,0.0,0.0
2,2025-01-01 15:29:34,2025-01-01 15:44:33,N,1.0,74,263,1.0,2.91,17.0,0.0,0.5,0.0,0.0,,1.0,21.25,1.0,1.0,2.75,0.0
2,2025-01-01 14:25:20,2025-01-01 14:37:22,N,1.0,75,42,1.0,2.57,14.9,0.0,0.5,0.0,0.0,,1.0,16.4,2.0,1.0,0.0,0.0
2,2025-01-01 16:32:03,2025-01-01 16:37:04,N,1.0,75,74,1.0,1.33,7.9,2.5,0.5,2.5,0.0,,1.0,14.4,1.0,1.0,0.0,0.0
2,2025-01-01 16:02:41,2025-01-01 16:02:44,N,5.0,130,264,1.0,0.0,15.0,0.0,0.0,3.2,0.0,,1.0,19.2,1.0,2.0,0.0,0.0
2,2025-01-01 16:22:09,2025-01-01 17:17:35,N,1.0,252,92,2.0,2.64,45.0,2.5,0.5,0.0,0.0,,1.0,49.0,2.0,1.0,0.0,0.0
2,2025-01-01 16:04:38,2025-01-01 16:28:20,N,1.0,41,48,1.0,4.46,26.1,2.5,0.5,0.0,0.0,,1.0,32.85,1.0,1.0,2.75,0.0
2,2025-01-01 16:37:13,2025-01-01 16:43:03,N,1.0,74,42,1.0,1.16,7.9,2.5,0.5,1.1,0.0,,1.0,13.0,1.0,1.0,0.0,0.0
1,2025-01-01 16:29:50,2025-01-01 16:44:28,N,1.0,74,140,1.0,3.1,17.7,2.75,1.5,2.0,0.0,,1.0,23.95,1.0,1.0,2.75,0.0
2,2025-01-01 16:03:36,2025-01-01 16:17:53,N,1.0,41,263,1.0,2.34,15.6,0.0,0.5,3.97,0.0,,1.0,23.82,1.0,1.0,2.75,0.0
1,2025-01-01 16:09:29,2025-01-01 16:55:06,N,1.0,210,48,0.0,18.3,77.2,2.75,1.5,0.0,6.94,,1.0,88.39,2.0,1.0,2.75,0.0
2,2025-01-01 15:59:26,2025-01-01 16:04:00,N,1.0,74,75,1.0,0.97,7.2,2.5,0.5,0.0,0.0,,1.0,11.2,2.0,1.0,0.0,0.0
2,2025-01-01 16:11:45,2025-01-01 16:15:44,N,1.0,236,236,1.0,0.66,6.5,2.5,0.5,2.65,0.0,,1.0,15.9,1.0,1.0,2.75,0.0
2,2025-01-01 16:27:51,2025-01-01 16:46:27,N,1.0,74,143,1.0,3.91,21.2,2.5,0.5,5.59,0.0,,1.0,33.54,1.0,1.0,2.75,0.0
2,2025-01-01 16:58:19,2025-01-01 17:01:29,N,1.0,75,41,1.0,1.21,7.2,2.5,0.5,2.24,0.0,,1.0,13.44,1.0,1.0,0.0,0.0
2,2025-01-01 16:11:04,2025-01-01 16:20:55,N,5.0,95,28,2.0,1.7,15.0,0.0,0.0,3.2,0.0,,1.0,19.2,1.0,2.0,0.0,0.0
2,2025-01-01 16:30:40,2025-01-01 16:45:04,N,1.0,74,235,1.0,4.41,21.2,0.0,0.5,0.0,0.0,,1.0,22.7,2.0,1.0,0.0,0.0
2,2025-01-01 16:50:29,2025-01-01 16:54:10,N,1.0,41,42,1.0,0.76,6.5,0.0,0.5,0.0,0.0,,1.0,8.0,2.0,1.0,0.0,0.0
2,2025-01-01 16:04:06,2025-01-01 16:11:17,N,1.0,166,74,1.0,1.36,9.3,0.0,0.5,5.4,0.0,,1.0,16.2,1.0,1.0,0.0,0.0
2,2025-01-01 15:57:01,2025-01-01 16:18:24,N,1.0,74,20,1.0,8.58,36.6,2.5,0.5,0.0,0.0,,1.0,40.6,2.0,1.0,0.0,0.0
2,2025-01-01 16:39:18,2025-01-01 16:52:14,N,1.0,129,129,1.0,1.14,12.1,0.0,0.5,3.4,0.0,,1.0,17.0,1.0,1.0,0.0,0.0
2,2025-01-01 16:19:45,2025-01-01 16:31:35,N,1.0,43,166,1.0,2.77,14.9,2.5,0.5,3.78,0.0,,1.0,22.68,1.0,1.0,0.0,0.0
2,2025-01-01 16:48:47,2025-01-01 16:57:24,N,1.0,75,238,1.0,1.58,10.7,2.5,0.5,0.0,0.0,,1.0,17.45,1.0,1.0,2.75,0.0
2,2025-01-01 16:38:43,2025-01-01 16:52:47,N,1.0,166,236,1.0,2.51,16.3,0.0,0.5,3.8,0.0,,1.0,24.35,1.0,1.0,2.75,0.0
2,2025-01-01 16:17:54,2025-01-01 16:32:00,N,1.0,83,173,1.0,1.91,13.5,2.5,0.5,0.0,0.0,,1.0,17.5,2.0,1.0,0.0,0.0
2,2025-01-01 16:01:17,2025-01-01 16:22:19,N,1.0,74,143,6.0,4.53,24.0,0.0,0.5,5.65,0.0,,1.0,33.9,1.0,1.0,2.75,0.0
1,2025-01-01 16:22:00,2025-01-01 16:42:41,N,1.0,95,95,1.0,2.9,20.5,0.0,1.5,0.0,0.0,,1.0,22.0,2.0,1.0,0.0,0.0
2,2025-01-01 16:08:33,2025-01-01 16:08:36,N,5.0,41,264,1.0,0.17,14.0,0.0,0.0,3.0,0.0,,1.0,18.0,1.0,2.0,0.0,0.0
2,2025-01-01 16:27:44,2025-01-01 16:39:21,N,1.0,74,116,1.0,2.01,13.5,2.5,0.5,3.5,0.0,,1.0,21.0,1.0,1.0,0.0,0.0
2,2025-01-01 16:50:37,2025-01-01 16:58:31,N,1.0,95,95,1.0,0.82,8.6,2.5,0.5,2.52,0.0,,1.0,15.12,1.0,1.0,0.0,0.0
2,2025-01-01 16:09:40,2025-01-01 16:25:17,N,1.0,65,188,2.0,3.28,19.1,2.5,0.5,4.62,0.0,,1.0,27.72,1.0,1.0,0.0,0.0
2,2025-01-01 16:22:26,2025-01-01 16:40:58,N,1.0,65,188,1.0,3.03,19.8,2.5,0.5,4.76,0.0,,1.0,28.56,1.0,1.0,0.0,0.0
2,2025-01-01 16:00:36,2025-01-01 16:09:42,N,1.0,130,216,1.0,1.77,11.4,2.5,0.5,0.0,0.0,,1.0,15.4,1.0,1.0,0.0,0.0
2,2025-01-01 16:58:18,2025-01-01 17:05:25,N,1.0,97,49,2.0,1.12,8.6,2.5,0.5,2.52,0.0,,1.0,15.12,1.0,1.0,0.0,0.0
2,2025-01-01 16:10:17,2025-01-01 16:23:50,N,1.0,74,239,1.0,3.5,17.7,2.5,0.5,0.0,0.0,,1.0,24.45,2.0,1.0,2.75,0.0
2,2025-01-01 16:11:00,2025-01-01 16:29:45,N,1.0,82,160,1.0,3.14,19.1,2.5,0.5,0.0,0.0,,1.0,23.1,2.0,1.0,0.0,0.0
1,2025-01-01 16:23:11,2025-01-01 16:31:20,N,1.0,65,181,0.0,1.5,10.7,0.0,1.5,2.4,0.0,,1.0,14.6,1.0,1.0,0.0,0.0
2,2025-01-01 16:11:03,2025-01-01 16:24:13,N,1.0,74,238,2.0,2.49,14.9,0.0,0.5,3.83,0.0,,1.0,22.98,1.0,1.0,2.75,0.0
2,2025-01-01 16:04:28,2025-01-01 16:17:20,N,1.0,75,152,1.0,2.58,14.2,2.5,0.5,3.64,0.0,,1.0,21.84,1.0,1.0,0.0,0.0
2,2025-01-01 16:31:19,2025-01-01 16:31:22,N,5.0,92,264,2.0,0.1,15.0,0.0,0.0,0.0,0.0,,1.0,16.0,1.0,2.0,0.0,0.0
2,2025-01-01 16:29:31,2025-01-01 16:37:20,N,1.0,74,236,1.0,1.96,11.4,2.5,0.5,4.54,0.0,,1.0,22.69,1.0,1.0,2.75,0.0
2,2025-01-01 16:34:39,2025-01-01 16:38:43,N,1.0,75,41,1.0,1.02,7.2,2.5,0.5,0.0,0.0,,1.0,11.2,1.0,1.0,0.0,0.0
2,2025-01-01 16:46:44,2025-01-01 16:56:20,N,1.0,41,116,1.0,1.57,11.4,2.5,0.5,3.0,0.0,,1.0,18.4,1.0,1.0,0.0,0.0
2,2025-01-01 13:40:17,2025-01-01 13:47:42,N,1.0,74,41,1.0,1.25,9.3,0.0,0.5,2.7,0.0,,1.0,13.5,1.0,1.0,0.0,0.0
2,2025-01-01 16:20:16,2025-01-01 16:28:05,N,1.0,130,197,1.0,1.39,9.3,2.5,0.5,3.99,0.0,,1.0,17.29,1.0,1.0,0.0,0.0
2,2025-01-01 16:29:31,2025-01-01 16:52:29,N,1.0,42,254,1.0,8.99,38.7,2.5,0.5,10.68,0.0,,1.0,53.38,1.0,1.0,0.0,0.0
2,2025-01-01 16:28:26,2025-01-01 16:50:08,N,1.0,74,239,1.0,3.75,22.6,2.5,0.5,5.87,0.0,,1.0,35.22,1.0,1.0,2.75,0.0
2,2025-01-01 16:07:57,2025-01-01 16:39:12,N,5.0,129,107,1.0,9.84,64.0,0.0,0.0,0.0,0.0,,1.0,67.75,1.0,2.0,2.75,0.0
2,2025-01-01 16:48:17,2025-01-01 16:57:41,N,1.0,41,236,1.0,1.59,11.4,2.5,0.5,4.54,0.0,,1.0,22.69,1.0,1.0,2.75,0.0
2,2025-01-01 15:09:36,2025-01-01 15:11:35,N,1.0,41,42,2.0,0.29,4.4,2.5,0.5,1.68,0.0,,1.0,10.08,1.0,1.0,0.0,0.0
2,2025-01-01 15:16:46,2025-01-01 15:27:40,N,1.0,74,147,2.0,2.66,14.9,2.5,0.5,0.0,0.0,,1.0,18.9,1.0,1.0,0.0,0.0
2,2025-01-01 15:46:14,2025-01-01 15:53:08,N,1.0,74,41,2.0,1.01,8.6,2.5,0.5,0.0,0.0,,1.0,12.6,2.0,1.0,0.0,0.0
2,2025-01-01 16:11:59,2025-01-01 16:35:19,N,1.0,95,132,1.0,7.38,33.8,2.5,0.5,7.56,0.0,,1.0,45.36,1.0,1.0,0.0,0.0
2,2025-01-01 16:00:18,2025-01-01 16:09:49,N,1.0,74,236,1.0,2.41,12.8,2.5,0.5,2.93,0.0,,1.0,22.48,1.0,1.0,2.75,0.0
2,2025-01-01 16:57:40,2025-01-01 17:08:35,N,1.0,134,197,1.0,1.55,11.4,2.5,0.5,3.08,0.0,,1.0,18.48,1.0,1.0,0.0,0.0
1,2025-01-01 16:16:35,2025-01-01 16:27:44,N,1.0,134,70,1.0,5.3,22.6,0.0,1.5,4.8,0.0,,1.0,28.9,1.0,1.0,0.0,0.0
2,2025-01-01 16:27:02,2025-01-01 16:42:21,N,1.0,74,239,1.0,3.72,19.1,0.0,0.5,4.67,0.0,,1.0,28.02,1.0,1.0,2.75,0.0
2,2025-01-01 16:10:19,2025-01-01 16:23:33,N,1.0,43,229,1.0,3.78,19.1,2.5,0.5,2.0,0.0,,1.0,27.85,1.0,1.0,2.75,0.0
2,2025-01-01 16:51:53,2025-01-01 17:05:55,N,1.0,43,229,1.0,3.49,18.4,2.5,0.5,3.77,0.0,,1.0,28.92,1.0,1.0,2.75,0.0
2,2025-01-01 15:14:45,2025-01-01 15:18:09,N,1.0,75,75,1.0,0.72,5.8,0.0,0.5,2.19,0.0,,1.0,9.49,1.0,1.0,0.0,0.0
2,2025-01-01 15:25:04,2025-01-01 15:30:41,N,1.0,75,75,1.0,0.82,7.2,0.0,0.5,2.18,0.0,,1.0,10.88,1.0,1.0,0.0,0.0
2,2025-01-01 17:06:52,2025-01-01 17:12:17,N,1.0,75,238,1.0,1.24,7.9,2.5,0.5,2.93,0.0,,1.0,17.58,1.0,1.0,2.75,0.0
2,2025-01-01 17:38:05,2025-01-01 17:40:23,N,1.0,97,65,1.0,0.13,4.4,0.0,0.5,0.0,0.0,,1.0,5.9,2.0,1.0,0.0,0.0
2,2025-01-01 17:26:49,2025-01-01 17:32:48,N,1.0,74,41,1.0,1.28,8.6,2.5,0.5,2.38,0.0,,0.3,14.28,1.0,1.0,0.0,0.0
2,2025-01-01 17:34:52,2025-01-01 17:47:46,N,1.0,65,17,1.0,2.02,13.5,2.5,0.5,3.5,0.0,,1.0,21.0,1.0,1.0,0.0,0.0
2,2025-01-01 17:17:58,2025-01-01 17:21:03,N,1.0,75,74,1.0,0.82,5.8,2.5,0.5,0.0,0.0,,1.0,9.8,2.0,1.0,0.0,0.0
2,2025-01-01 17:26:42,2025-01-01 17:33:38,N,1.0,75,238,1.0,1.44,9.3,2.5,0.5,0.0,0.0,,1.0,16.05,2.0,1.0,2.75,0.0
2,2025-01-01 17:38:07,2025-01-01 17:42:31,N,1.0,24,238,1.0,0.77,6.5,0.0,0.5,2.4,0.0,,1.0,10.4,1.0,1.0,0.0,0.0
2,2025-01-01 17:57:09,2025-01-01 18:00:23,N,1.0,74,74,1.0,0.55,5.1,2.5,0.5,1.82,0.0,,1.0,10.92,1.0,1.0,0.0,0.0
1,2025-01-01 17:26:19,2025-01-01 17:41:57,N,1.0,74,262,2.0,2.9,17.7,2.75,1.5,5.0,0.0,,1.0,26.95,1.0,1.0,2.75,0.0
2,2025-01-01 14:06:00,2025-01-01 14:10:31,N,1.0,74,41,1.0,1.04,6.5,2.5,0.5,2.1,0.0,,1.0,12.6,1.0,1.0,0.0,0.0
2,2025-01-01 17:11:03,2025-01-01 17:19:47,N,1.0,66,66,1.0,0.56,8.6,0.0,0.5,0.0,0.0,,1.0,10.1,2.0,1.0,0.0,0.0
2,2025-01-01 17:40:35,2025-01-01 18:09:36,N,1.0,66,90,1.0,6.55,33.1,0.0,0.5,3.0,0.0,,1.0,40.35,1.0,1.0,2.75,0.0
2,2025-01-01 17:26:34,2025-01-01 17:39:16,N,1.0,74,116,6.0,2.42,14.2,2.5,0.5,3.64,0.0,,1.0,21.84,1.0,1.0,0.0,0.0
1,2025-01-01 17:26:01,2025-01-01 17:40:15,N,1.0,74,141,2.0,3.1,15.6,2.75,1.5,3.95,0.0,,1.0,23.8,1.0,1.0,2.75,0.0
2,2025-01-01 17:09:29,2025-01-01 17:15:34,N,1.0,130,28,1.0,0.88,7.9,0.0,0.5,1.88,0.0,,1.0,11.28,1.0,1.0,0.0,0.0
2,2025-01-01 17:22:29,2025-01-01 17:31:41,N,1.0,130,10,1.0,2.33,12.1,0.0,0.5,2.72,0.0,,1.0,16.32,1.0,1.0,0.0,0.0
2,2025-01-01 17:20:51,2025-01-01 17:24:14,N,1.0,75,263,1.0,0.78,5.8,2.5,0.5,2.51,0.0,,1.0,15.06,1.0,1.0,2.75,0.0
2,2025-01-01 17:43:34,2025-01-01 18:00:26,N,1.0,82,129,1.0,1.77,15.6,2.5,0.5,0.0,0.0,,1.0,19.6,1.0,1.0,0.0,0.0
2,2025-01-01 17:25:57,2025-01-01 17:33:59,N,1.0,74,236,1.0,1.94,10.7,2.5,0.5,3.49,0.0,,1.0,20.94,1.0,1.0,2.75,0.0
2,2025-01-01 17:12:10,2025-01-01 17:20:17,N,1.0,95,95,1.0,1.12,9.3,2.5,0.5,0.0,0.0,,1.0,13.3,2.0,1.0,0.0,0.0
2,2025-01-01 17:18:58,2025-01-01 17:34:59,N,1.0,69,41,2.0,4.16,21.9,2.5,0.5,0.0,0.0,,1.0,25.9,2.0,1.0,0.0,0.0
2,2025-01-01 17:52:43,2025-01-01 18:02:38,N,1.0,166,244,2.0,3.46,17.0,2.5,0.5,4.2,0.0,,1.0,25.2,1.0,1.0,0.0,0.0
2,2025-01-01 17:20:01,2025-01-01 17:31:11,N,1.0,25,97,2.0,1.32,11.4,0.0,0.5,0.0,0.0,,1.0,12.9,2.0,1.0,0.0,0.0
2,2025-01-01 17:06:26,2025-01-01 17:31:23,N,1.0,7,112,1.0,4.06,24.0,2.5,0.5,5.6,0.0,,1.0,33.6,1.0,1.0,0.0,0.0
2,2025-01-01 17:36:03,2025-01-01 17:48:41,N,1.0,166,43,1.0,2.89,15.6,0.0,0.5,3.25,0.0,,1.0,23.1,1.0,1.0,2.75,0.0
2,2025-01-01 17:18:15,2025-01-01 17:36:51,N,1.0,130,205,1.0,4.05,21.9,2.5,0.5,0.0,0.0,,1.0,25.9,1.0,1.0,0.0,0.0
2,2025-01-01 17:30:02,2025-01-01 17:41:29,N,1.0,74,239,1.0,3.1,14.9,2.5,0.5,2.5,0.0,,1.0,24.15,1.0,1.0,2.75,0.0
1,2025-01-01 17:07:24,2025-01-01 17:28:27,N,1.0,146,70,1.0,0.0,22.5,0.0,1.5,0.0,0.0,,1.0,24.0,1.0,1.0,0.0,0.0
2,2025-01-01 17:31:56,2025-01-01 17:39:14,N,1.0,83,129,1.0,1.63,10.0,0.0,0.5,2.3,0.0,,1.0,13.8,1.0,1.0,0.0,0.0
2,2025-01-01 17:39:24,2025-01-01 17:49:09,N,1.0,75,237,1.0,1.98,12.1,2.5,0.5,0.0,0.0,,1.0,18.85,2.0,1.0,2.75,0.0
2,2025-01-01 17:25:05,2025-01-01 17:47:08,N,1.0,74,182,1.0,6.36,29.6,0.0,0.5,3.0,0.0,,1.0,34.1,1.0,1.0,0.0,0.0
1,2025-01-01 17:48:51,2025-01-01 18:19:29,N,2.0,75,132,4.0,18.5,70.0,0.0,1.5,15.65,6.94,,1.0,94.09,1.0,1.0,0.0,0.0
2,2025-01-01 17:26:27,2025-01-01 17:39:18,N,1.0,74,262,6.0,2.82,15.6,0.0,0.5,5.96,0.0,,1.0,25.81,1.0,1.0,2.75,0.0
1,2025-01-01 17:26:29,2025-01-01 17:39:37,N,1.0,74,141,1.0,3.2,15.6,2.75,1.5,7.0,0.0,,1.0,26.85,1.0,1.0,2.75,0.0
2,2025-01-01 17:28:52,2025-01-01 17:43:14,N,1.0,66,144,1.0,2.5,16.3,2.5,0.5,5.76,0.0,,1.0,28.81,1.0,1.0,2.75,0.0
2,2025-01-01 17:58:54,2025-01-01 18:27:01,N,1.0,66,68,1.0,5.14,29.6,2.5,0.5,1.0,0.0,,1.0,37.35,1.0,1.0,2.75,0.0
2,2025-01-01 17:26:56,2025-01-01 17:32:18,N,1.0,74,75,1.0,1.5,8.6,2.5,0.5,3.78,0.0,,1.0,16.38,1.0,1.0,0.0,0.0
2,2025-01-01 17:40:23,2025-01-01 17:40:27,N,5.0,210,210,1.0,0.0,10.0,0.0,0.0,0.0,0.0,,1.0,11.0,1.0,2.0,0.0,0.0
2,2025-01-01 17:15:19,2025-01-01 17:40:41,N,1.0,66,164,1.0,6.42,32.4,2.5,0.5,7.83,0.0,,1.0,46.98,1.0,1.0,2.75,0.0
2,2025-01-01 17:53:57,2025-01-01 17:57:49,N,1.0,25,97,2.0,0.63,6.5,2.5,0.5,0.0,0.0,,1.0,10.5,1.0,1.0,0.0,0.0
2,2025-01-01 17:58:30,2025-01-01 18:09:09,N,1.0,97,181,1.0,0.89,10.0,0.0,0.5,2.3,0.0,,1.0,13.8,1.0,1.0,0.0,0.0
1,2025-01-01 17:53:15,2025-01-01 18:07:42,N,1.0,65,261,0.0,2.9,17.0,2.75,1.5,0.0,0.0,,1.0,21.25,1.0,1.0,2.75,0.0
2,2025-01-01 17:39:12,2025-01-01 17:47:46,N,1.0,75,263,2.0,1.14,9.3,0.0,0.5,3.39,0.0,,1.0,16.94,1.0,1.0,2.75,0.0
2,2025-01-01 17:30:27,2025-01-01 17:55:00,N,1.0,75,174,1.0,9.28,39.4,2.5,0.5,10.85,0.0,,1.0,54.25,1.0,1.0,0.0,0.0
