,VendorID,PUDatetime,DODatetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge,type,airport_fee,Airport_fee
4844,2,2023-01-01 00:14:10,2023-01-01 00:34:03,N,1.0,141,249,1.0,4.35,22.6,1.0,0.5,5.52,0.0,,1.0,33.12,1.0,,2.5,yellow_taxi,0.0,
1989,2,2023-01-01 00:14:11,2023-01-01 00:37:23,N,1.0,162,50,4.0,3.72,22.6,1.0,0.5,4.14,0.0,,1.0,31.74,1.0,,2.5,yellow_taxi,0.0,
4121,2,2023-01-01 00:14:12,2023-01-01 00:31:10,N,5.0,252,265,1.0,13.24,162.0,0.0,0.0,33.91,6.55,,1.0,203.46,1.0,,0.0,yellow_taxi,0.0,
1609,2,2023-01-01 00:14:12,2023-01-01 00:22:25,N,1.0,263,233,2.0,2.13,11.4,1.0,0.5,3.28,0.0,,1.0,19.68,1.0,,2.5,yellow_taxi,0.0,
4559,2,2023-01-01 00:14:13,2023-01-01 00:19:25,N,1.0,143,142,1.0,0.69,7.2,1.0,0.5,2.44,0.0,,1.0,14.64,1.0,,2.5,yellow_taxi,0.0,
59,2,2023-01-01 00:14:13,2023-01-01 00:25:43,N,1.0,129,226,2.0,2.15,13.5,1.0,0.5,0.0,0.0,,1.0,16.0,2.0,1.0,0.0,green_taxi,,
3204,1,2023-01-01 00:14:14,2023-01-01 00:34:14,N,1.0,164,37,1.0,6.7,29.6,3.5,0.5,0.0,6.55,,1.0,41.15,1.0,,2.5,yellow_taxi,0.0,
1023,2,2023-01-01 00:14:15,2023-01-01 00:43:57,N,1.0,249,238,5.0,4.73,31.0,1.0,0.5,7.2,0.0,,1.0,43.2,1.0,,2.5,yellow_taxi,0.0,
501,1,2023-01-01 00:14:15,2023-01-01 00:22:39,N,1.0,231,114,0.0,1.6,10.0,3.5,0.5,3.75,0.0,,1.0,18.75,1.0,,2.5,yellow_taxi,0.0,
4075,2,2023-01-01 00:14:16,2023-01-01 00:40:07,N,1.0,238,136,1.0,7.22,33.8,1.0,0.5,0.0,0.0,,1.0,38.8,2.0,,2.5,yellow_taxi,0.0,
4001,2,2023-01-01 00:14:16,2023-01-01 00:18:43,N,1.0,90,90,1.0,0.84,6.5,1.0,0.5,1.0,0.0,,1.0,12.5,1.0,,2.5,yellow_taxi,0.0,
4655,2,2023-01-01 00:14:17,2023-01-01 00:36:38,N,1.0,142,164,1.0,2.84,21.2,1.0,0.5,5.24,0.0,,1.0,31.44,1.0,,2.5,yellow_taxi,0.0,
2390,2,2023-01-01 00:14:18,2023-01-01 00:41:35,N,2.0,132,107,2.0,18.26,70.0,0.0,0.5,12.27,6.55,,1.0,94.07,1.0,,2.5,yellow_taxi,1.25,
3313,2,2023-01-01 00:14:19,2023-01-01 00:22:18,N,1.0,114,261,1.0,1.75,10.0,1.0,0.5,3.0,0.0,,1.0,18.0,1.0,,2.5,yellow_taxi,0.0,
3271,1,2023-01-01 00:14:20,2023-01-01 00:29:31,N,1.0,170,239,1.0,3.8,17.7,3.5,0.5,4.5,0.0,,1.0,27.2,1.0,,2.5,yellow_taxi,0.0,
356,2,2023-01-01 00:14:21,2023-01-01 00:24:03,N,1.0,151,143,2.0,1.84,12.1,1.0,0.5,1.5,0.0,,1.0,18.6,1.0,,2.5,yellow_taxi,0.0,
4851,2,2023-01-01 00:14:21,2023-01-01 00:40:17,N,1.0,161,209,2.0,0.0,20.5,1.0,0.5,0.0,0.0,,1.0,25.5,2.0,,2.5,yellow_taxi,0.0,
4717,1,2023-01-01 00:14:23,2023-01-01 00:18:25,N,1.0,79,79,1.0,0.7,5.8,3.5,0.5,2.15,0.0,,1.0,12.95,1.0,,2.5,yellow_taxi,0.0,
3754,2,2023-01-01 00:14:23,2023-01-01 00:38:15,N,1.0,264,264,1.0,14.72,56.2,1.0,0.5,0.0,0.0,,1.0,58.7,2.0,,0.0,yellow_taxi,0.0,
2995145,2,2023-01-01 00:14:23,2023-01-01 00:34:48,,,170,238,,3.76,20.47,0.0,0.5,4.89,0.0,,1.0,29.36,0.0,,,yellow_taxi,,
2995113,1,2023-01-01 00:14:25,2023-01-01 00:23:07,,,143,238,,1.2,8.6,1.0,0.5,2.72,0.0,,1.0,16.32,0.0,,,yellow_taxi,,
1544,2,2023-01-01 00:14:25,2023-01-01 00:17:13,N,1.0,249,125,1.0,0.76,5.1,1.0,0.5,0.0,0.0,,1.0,10.1,2.0,,2.5,yellow_taxi,0.0,
2151,2,2023-01-01 00:14:25,2023-01-01 00:19:41,N,1.0,249,186,3.0,1.36,8.6,1.0,0.5,2.72,0.0,,1.0,16.32,1.0,,2.5,yellow_taxi,0.0,
3439,1,2023-01-01 00:14:26,2023-01-01 00:26:33,N,1.0,68,164,1.0,1.6,10.7,3.5,0.5,3.15,0.0,,1.0,18.85,1.0,,2.5,yellow_taxi,0.0,
426,1,2023-01-01 00:14:28,2023-01-01 00:19:47,N,1.0,137,140,1.0,1.7,8.6,3.5,0.5,0.0,0.0,,1.0,13.6,2.0,,2.5,yellow_taxi,0.0,
2084,2,2023-01-01 00:14:28,2023-01-01 00:17:34,N,1.0,142,142,1.0,0.26,5.1,1.0,0.5,2.02,0.0,,1.0,12.12,1.0,,2.5,yellow_taxi,0.0,
1681,2,2023-01-01 00:14:29,2023-01-01 00:30:59,N,1.0,68,79,1.0,1.68,15.6,1.0,0.5,4.12,0.0,,1.0,24.72,1.0,,2.5,yellow_taxi,0.0,
3542,1,2023-01-01 00:14:30,2023-01-01 00:37:52,N,1.0,162,87,1.0,7.0,33.1,3.5,0.5,7.6,0.0,,1.0,45.7,1.0,,2.5,yellow_taxi,0.0,
512,2,2023-01-01 00:14:31,2023-01-01 00:42:18,N,1.0,79,50,5.0,4.23,28.2,1.0,0.5,3.35,0.0,,1.0,36.55,1.0,,2.5,yellow_taxi,0.0,
1373,2,2023-01-01 00:14:31,2023-01-01 00:23:24,N,1.0,164,229,1.0,1.67,10.7,1.0,0.5,3.14,0.0,,1.0,18.84,1.0,,2.5,yellow_taxi,0.0,
3490,2,2023-01-01 00:14:31,2023-01-01 00:25:17,N,1.0,261,234,1.0,2.75,14.2,1.0,0.5,2.88,0.0,,1.0,22.08,1.0,,2.5,yellow_taxi,0.0,
2036,2,2023-01-01 00:14:31,2023-01-01 00:17:53,N,1.0,249,234,6.0,0.62,5.8,1.0,0.5,2.5,0.0,,1.0,13.3,1.0,,2.5,yellow_taxi,0.0,
705,2,2023-01-01 00:14:32,2023-01-01 00:22:50,N,1.0,79,114,1.0,0.97,8.6,1.0,0.5,0.0,0.0,,1.0,13.6,2.0,,2.5,yellow_taxi,0.0,
4426,2,2023-01-01 00:14:32,2023-01-01 00:40:22,N,2.0,132,41,3.0,18.24,70.0,0.0,0.5,19.51,6.55,,1.0,98.81,1.0,,0.0,yellow_taxi,1.25,
2995083,2,2023-01-01 00:14:32,2023-01-01 00:31:49,,,151,140,,3.41,19.63,0.0,0.5,4.73,0.0,,1.0,28.36,0.0,,,yellow_taxi,,
4735,2,2023-01-01 00:14:32,2023-01-01 00:25:05,N,1.0,12,45,1.0,1.9,12.1,1.0,0.5,3.42,0.0,,1.0,20.52,1.0,,2.5,yellow_taxi,0.0,
1075,2,2023-01-01 00:14:35,2023-01-01 00:22:25,N,1.0,161,237,4.0,1.22,9.3,1.0,0.5,2.86,0.0,,1.0,17.16,1.0,,2.5,yellow_taxi,0.0,
582,1,2023-01-01 00:14:36,2023-01-01 00:27:40,N,1.0,138,140,2.0,9.0,34.5,9.75,0.5,10.45,6.55,,1.0,62.75,1.0,,2.5,yellow_taxi,1.25,
898,2,2023-01-01 00:14:37,2023-01-01 00:31:51,N,1.0,43,161,1.0,0.83,14.9,1.0,0.5,0.0,0.0,,1.0,19.9,2.0,,2.5,yellow_taxi,0.0,
3950,2,2023-01-01 00:14:37,2023-01-01 00:43:32,N,1.0,114,263,2.0,4.95,28.9,1.0,0.5,5.08,0.0,,1.0,38.98,1.0,,2.5,yellow_taxi,0.0,
19,2,2023-01-01 00:14:37,2023-01-01 00:21:50,N,1.0,41,75,1.0,0.96,8.6,1.0,0.5,0.0,0.0,,1.0,11.1,2.0,1.0,0.0,green_taxi,,
2298,2,2023-01-01 00:14:38,2023-01-01 00:29:16,N,1.0,237,42,3.0,7.75,31.7,1.0,0.5,0.0,0.0,,1.0,36.7,2.0,,2.5,yellow_taxi,0.0,
3460,2,2023-01-01 00:14:38,2023-01-01 00:16:13,N,1.0,239,239,1.0,0.47,4.4,1.0,0.5,1.88,0.0,,1.0,11.28,1.0,,2.5,yellow_taxi,0.0,
1931,1,2023-01-01 00:14:40,2023-01-01 00:29:09,N,1.0,114,141,2.0,3.5,17.0,3.5,0.5,4.4,0.0,,1.0,26.4,1.0,,2.5,yellow_taxi,0.0,
4904,2,2023-01-01 00:14:41,2023-01-01 00:44:48,N,1.0,234,50,1.0,3.04,26.8,1.0,0.5,3.5,0.0,,1.0,35.3,1.0,,2.5,yellow_taxi,0.0,
1581,2,2023-01-01 00:14:41,2023-01-01 00:19:18,N,1.0,237,141,1.0,0.91,7.2,1.0,0.5,2.0,0.0,,1.0,14.2,1.0,,2.5,yellow_taxi,0.0,
1298,2,2023-01-01 00:14:42,2023-01-01 00:25:39,N,1.0,263,161,1.0,1.91,12.8,1.0,0.5,3.56,0.0,,1.0,21.36,1.0,,2.5,yellow_taxi,0.0,
4382,2,2023-01-01 00:14:43,2023-01-01 01:24:14,N,1.0,48,233,1.0,2.66,52.7,1.0,0.5,0.0,0.0,,1.0,57.7,1.0,,2.5,yellow_taxi,0.0,
4937,1,2023-01-01 00:14:44,2023-01-01 00:43:22,N,1.0,164,137,3.0,2.3,24.0,3.5,0.5,0.0,0.0,,1.0,29.0,1.0,,2.5,yellow_taxi,0.0,
909,1,2023-01-01 00:14:46,2023-01-01 00:36:50,N,1.0,249,229,2.0,3.5,19.8,3.5,0.5,0.0,0.0,,1.0,24.8,2.0,,2.5,yellow_taxi,0.0,
768,2,2023-01-01 00:14:46,2023-01-01 00:23:27,N,1.0,43,170,3.0,1.8,10.7,1.0,0.5,0.0,0.0,,1.0,15.7,2.0,,2.5,yellow_taxi,0.0,
3427,2,2023-01-01 00:14:47,2023-01-01 00:20:18,N,1.0,237,229,1.0,0.78,7.2,1.0,0.5,0.0,0.0,,1.0,12.2,2.0,,2.5,yellow_taxi,0.0,
3694,2,2023-01-01 00:14:48,2023-01-01 00:23:12,N,1.0,229,107,1.0,1.95,11.4,1.0,0.5,0.0,0.0,,1.0,16.4,2.0,,2.5,yellow_taxi,0.0,
2615,1,2023-01-01 00:14:49,2023-01-01 00:21:19,N,1.0,211,232,0.0,0.9,7.9,3.5,0.5,2.55,0.0,,1.0,15.45,1.0,,2.5,yellow_taxi,0.0,
1720,2,2023-01-01 00:14:50,2023-01-01 00:20:42,N,1.0,211,231,1.0,1.04,8.6,1.0,0.5,4.0,0.0,,1.0,17.6,1.0,,2.5,yellow_taxi,0.0,
3059,2,2023-01-01 00:14:50,2023-01-01 00:25:52,N,1.0,170,233,1.0,0.87,10.7,1.0,0.5,3.92,0.0,,1.0,19.62,1.0,,2.5,yellow_taxi,0.0,
1784,1,2023-01-01 00:14:50,2023-01-01 00:22:42,N,1.0,263,238,0.0,2.0,10.7,3.5,0.5,3.93,0.0,,1.0,19.63,1.0,,2.5,yellow_taxi,0.0,
4699,2,2023-01-01 00:14:50,2023-01-01 00:25:54,N,1.0,186,170,5.0,0.82,10.7,1.0,0.5,3.14,0.0,,1.0,18.84,1.0,,2.5,yellow_taxi,0.0,
1396,2,2023-01-01 00:14:51,2023-01-01 00:19:41,N,1.0,141,262,1.0,0.86,7.2,1.0,0.5,2.44,0.0,,1.0,14.64,1.0,,2.5,yellow_taxi,0.0,
677,2,2023-01-01 00:14:54,2023-01-01 00:30:01,N,1.0,161,238,1.0,3.28,17.7,1.0,0.5,5.68,0.0,,1.0,28.38,1.0,,2.5,yellow_taxi,0.0,
2625,2,2023-01-01 00:14:54,2023-01-01 00:19:39,N,1.0,239,151,1.0,1.36,7.9,1.0,0.5,1.1,0.0,,1.0,14.0,1.0,,2.5,yellow_taxi,0.0,
3852,2,2023-01-01 00:14:55,2023-01-01 00:33:14,N,1.0,234,68,1.0,2.13,17.7,1.0,0.5,4.54,0.0,,1.0,27.24,1.0,,2.5,yellow_taxi,0.0,
2197,2,2023-01-01 00:14:56,2023-01-01 00:24:00,N,1.0,236,239,1.0,2.32,12.8,1.0,0.5,3.56,0.0,,1.0,21.36,1.0,,2.5,yellow_taxi,0.0,
941,1,2023-01-01 00:14:56,2023-01-01 00:26:41,N,1.0,170,148,1.0,2.4,12.8,3.5,0.5,4.45,0.0,,1.0,22.25,1.0,,2.5,yellow_taxi,0.0,
3256,1,2023-01-01 00:14:57,2023-01-01 00:20:48,N,1.0,162,141,1.0,1.1,8.6,3.5,0.5,0.0,0.0,,1.0,13.6,2.0,,2.5,yellow_taxi,0.0,
4967,2,2023-01-01 00:15:00,2023-01-01 00:41:39,N,1.0,161,95,1.0,9.28,39.4,1.0,0.5,10.19,6.55,,1.0,61.14,1.0,,2.5,yellow_taxi,0.0,
4873,2,2023-01-01 00:15:00,2023-01-01 00:59:33,N,1.0,163,161,1.0,5.41,38.7,1.0,0.5,0.0,0.0,,1.0,43.7,2.0,,2.5,yellow_taxi,0.0,
2995085,2,2023-01-01 00:15:00,2023-01-01 00:42:00,,,246,4,,3.0,19.98,0.0,0.5,4.8,0.0,,1.0,28.78,0.0,,,yellow_taxi,,
3957,1,2023-01-01 00:15:01,2023-01-01 00:48:02,N,1.0,186,236,2.0,4.5,32.4,3.5,0.5,7.48,0.0,,1.0,44.88,1.0,,2.5,yellow_taxi,0.0,
3194,2,2023-01-01 00:15:03,2023-01-01 00:35:06,N,1.0,113,74,1.0,6.23,28.9,1.0,0.5,0.0,0.0,,1.0,33.9,2.0,,2.5,yellow_taxi,0.0,
2313,1,2023-01-01 00:15:03,2023-01-01 00:26:26,N,1.0,141,142,1.0,1.7,11.4,3.5,0.5,0.0,0.0,,1.0,16.4,2.0,,2.5,yellow_taxi,0.0,
2995106,2,2023-01-01 00:15:04,2023-01-01 00:37:30,,,234,263,,4.47,25.33,0.0,0.5,5.87,0.0,,1.0,35.2,0.0,,,yellow_taxi,,
2004,1,2023-01-01 00:15:05,2023-01-01 00:44:14,N,1.0,132,188,2.0,9.9,42.9,2.25,0.5,0.0,0.0,,1.0,46.65,2.0,,0.0,yellow_taxi,1.25,
986,1,2023-01-01 00:15:05,2023-01-01 00:32:57,N,1.0,113,162,0.0,2.2,14.9,3.5,0.5,0.0,0.0,,1.0,19.9,2.0,,2.5,yellow_taxi,0.0,
2476,2,2023-01-01 00:15:06,2023-01-01 00:41:07,N,1.0,132,248,1.0,18.05,66.7,1.0,0.5,5.0,6.55,,1.0,82.0,1.0,,0.0,yellow_taxi,1.25,
1011,1,2023-01-01 00:15:06,2023-01-01 00:16:31,Y,1.0,239,239,2.0,0.4,4.4,3.5,0.5,1.85,0.0,,1.0,11.25,1.0,,2.5,yellow_taxi,0.0,
1185,2,2023-01-01 00:15:06,2023-01-01 00:26:55,N,1.0,164,233,2.0,1.45,12.1,1.0,0.5,3.42,0.0,,1.0,20.52,1.0,,2.5,yellow_taxi,0.0,
4542,2,2023-01-01 00:15:06,2023-01-01 00:28:58,N,1.0,132,139,1.0,7.51,30.3,1.0,0.5,6.56,0.0,,1.0,40.61,1.0,,0.0,yellow_taxi,1.25,
4211,1,2023-01-01 00:15:07,2023-01-01 00:31:24,N,1.0,237,239,2.0,2.5,17.0,3.5,0.5,6.55,0.0,,1.0,28.55,1.0,,2.5,yellow_taxi,0.0,
2194,2,2023-01-01 00:15:07,2023-01-01 00:23:52,N,1.0,141,43,1.0,1.05,10.0,1.0,0.5,3.0,0.0,,1.0,18.0,1.0,,2.5,yellow_taxi,0.0,
3410,2,2023-01-01 00:15:07,2023-01-01 00:43:39,N,1.0,132,33,1.0,19.46,73.0,1.0,0.5,15.1,0.0,,1.0,91.85,1.0,,0.0,yellow_taxi,1.25,
4555,2,2023-01-01 00:15:08,2023-01-01 00:20:05,N,1.0,263,75,1.0,1.28,7.9,1.0,0.5,0.0,0.0,,1.0,12.9,2.0,,2.5,yellow_taxi,0.0,
4814,2,2023-01-01 00:15:12,2023-01-01 00:24:18,N,1.0,238,141,2.0,1.79,11.4,1.0,0.5,4.1,0.0,,1.0,20.5,1.0,,2.5,yellow_taxi,0.0,
3934,2,2023-01-01 00:15:12,2023-01-01 00:39:34,N,1.0,239,18,1.0,11.18,45.0,1.0,0.5,0.0,0.0,,1.0,50.0,3.0,,2.5,yellow_taxi,0.0,
4808,1,2023-01-01 00:15:12,2023-01-01 00:26:59,N,1.0,238,143,2.0,1.7,10.7,3.5,0.5,0.0,0.0,,1.0,15.7,2.0,,2.5,yellow_taxi,0.0,
3933,2,2023-01-01 00:15:12,2023-01-01 00:39:34,N,1.0,239,18,1.0,11.18,-45.0,-1.0,-0.5,0.0,0.0,,-1.0,-50.0,3.0,,-2.5,yellow_taxi,0.0,
40,2,2023-01-01 00:15:13,2023-01-01 00:24:45,N,1.0,79,170,5.0,1.3,10.7,1.0,0.5,3.14,0.0,,1.0,18.84,1.0,,2.5,yellow_taxi,0.0,
4436,1,2023-01-01 00:15:14,2023-01-01 00:22:41,Y,1.0,236,75,0.0,1.6,10.0,3.5,0.5,3.0,0.0,,1.0,18.0,1.0,,2.5,yellow_taxi,0.0,
635,2,2023-01-01 00:15:15,2023-01-01 00:55:24,N,1.0,132,188,1.0,12.98,55.5,1.0,0.5,0.0,0.0,,1.0,59.25,2.0,,0.0,yellow_taxi,1.25,
327,1,2023-01-01 00:15:15,2023-01-01 00:39:30,N,1.0,144,263,1.0,7.5,33.1,3.5,0.5,3.0,0.0,,1.0,41.1,1.0,,2.5,yellow_taxi,0.0,
1778,2,2023-01-01 00:15:15,2023-01-01 00:26:01,N,1.0,141,107,2.0,3.07,14.9,1.0,0.5,4.97,0.0,,1.0,24.87,1.0,,2.5,yellow_taxi,0.0,
4330,1,2023-01-01 00:15:16,2023-01-01 00:20:04,N,1.0,141,263,1.0,1.7,8.6,3.5,0.5,2.7,0.0,,1.0,16.3,1.0,,2.5,yellow_taxi,0.0,
81,2,2023-01-01 00:15:17,2023-01-01 00:23:01,N,1.0,43,161,2.0,0.64,7.9,1.0,0.5,0.0,0.0,,1.0,12.9,2.0,,2.5,yellow_taxi,0.0,
208,2,2023-01-01 00:15:17,2023-01-01 00:23:04,N,1.0,211,79,2.0,1.23,9.3,1.0,0.5,3.58,0.0,,1.0,17.88,1.0,,2.5,yellow_taxi,0.0,
2995350,1,2023-01-01 00:15:17,2023-01-01 00:56:35,,,68,233,,0.0,12.3,0.0,0.5,0.0,0.0,,1.0,16.3,0.0,,,yellow_taxi,,
2127,2,2023-01-01 00:15:18,2023-01-01 00:18:49,N,1.0,164,234,5.0,0.85,5.8,1.0,0.5,0.0,0.0,,1.0,10.8,2.0,,2.5,yellow_taxi,0.0,
1443,2,2023-01-01 00:15:18,2023-01-01 00:29:49,N,1.0,164,4,1.0,2.03,14.9,1.0,0.5,4.97,0.0,,1.0,24.87,1.0,,2.5,yellow_taxi,0.0,
1235,1,2023-01-01 00:15:18,2023-01-01 00:34:59,N,1.0,68,48,1.0,0.7,16.3,3.5,0.5,2.0,0.0,,1.0,23.3,1.0,,2.5,yellow_taxi,0.0,
1254,1,2023-01-01 00:15:21,2023-01-01 00:33:01,N,1.0,164,262,1.0,3.0,17.7,3.5,0.5,4.55,0.0,,1.0,27.25,1.0,,2.5,yellow_taxi,0.0,
2814,2,2023-01-01 00:15:21,2023-01-01 00:20:23,N,1.0,90,79,1.0,0.97,7.2,1.0,0.5,0.0,0.0,,1.0,12.2,2.0,,2.5,yellow_taxi,0.0,
4687,1,2023-01-01 00:15:21,2023-01-01 00:46:52,N,1.0,79,37,1.0,5.3,32.4,3.5,0.5,0.0,0.0,,1.0,37.4,1.0,,2.5,yellow_taxi,0.0,
1377,2,2023-01-01 00:15:22,2023-01-01 00:19:13,N,1.0,141,263,2.0,1.16,7.2,1.0,0.5,0.0,0.0,,1.0,12.2,2.0,,2.5,yellow_taxi,0.0,
2996,2,2023-01-01 00:15:22,2023-01-01 00:24:26,N,1.0,234,246,3.0,1.48,10.7,1.0,0.5,3.92,0.0,,1.0,19.62,1.0,,2.5,yellow_taxi,0.0,
639,2,2023-01-01 00:15:23,2023-01-01 00:29:18,N,1.0,107,236,1.0,3.45,17.0,1.0,0.5,2.8,0.0,,1.0,24.8,1.0,,2.5,yellow_taxi,0.0,
19,1,2023-01-01 00:15:23,2023-01-01 00:29:41,N,1.0,143,229,2.0,2.5,15.6,3.5,0.5,0.0,0.0,,1.0,20.6,2.0,,2.5,yellow_taxi,0.0,
2842,2,2023-01-01 00:15:24,2023-01-01 00:45:19,N,1.0,186,33,2.0,7.55,36.6,1.0,0.5,9.63,6.55,,1.0,57.78,1.0,,2.5,yellow_taxi,0.0,
3975,2,2023-01-01 00:15:24,2023-01-01 00:32:44,N,1.0,158,246,1.0,1.63,17.0,1.0,0.5,0.0,0.0,,1.0,22.0,1.0,,2.5,yellow_taxi,0.0,
365,1,2023-01-01 00:15:25,2023-01-01 00:18:06,N,1.0,229,137,1.0,0.3,4.4,3.5,0.5,2.35,0.0,,1.0,11.75,1.0,,2.5,yellow_taxi,0.0,
591,1,2023-01-01 00:15:25,2023-01-01 00:22:35,N,1.0,148,114,2.0,0.9,7.9,3.5,0.5,1.0,0.0,,1.0,13.9,1.0,,2.5,yellow_taxi,0.0,
3680,2,2023-01-01 00:15:25,2023-01-01 00:22:21,N,1.0,79,229,1.0,2.5,11.4,1.0,0.5,3.28,0.0,,1.0,19.68,1.0,,2.5,yellow_taxi,0.0,
1674,1,2023-01-01 00:15:26,2023-01-01 00:42:12,N,1.0,25,213,1.0,0.0,45.5,0.0,0.5,0.0,6.55,,1.0,53.55,1.0,,0.0,yellow_taxi,0.0,
773,1,2023-01-01 00:15:27,2023-01-01 00:17:39,N,1.0,236,141,2.0,0.3,4.4,3.5,0.5,0.0,0.0,,1.0,9.4,2.0,,2.5,yellow_taxi,0.0,
2755,2,2023-01-01 00:15:27,2023-01-01 00:23:59,N,1.0,264,264,1.0,1.83,11.4,1.0,0.5,3.28,0.0,,1.0,19.68,1.0,,2.5,yellow_taxi,0.0,
1046,2,2023-01-01 00:15:28,2023-01-01 00:25:47,N,1.0,143,50,1.0,1.02,10.7,1.0,0.5,3.14,0.0,,1.0,18.84,1.0,,2.5,yellow_taxi,0.0,
2805,1,2023-01-01 00:15:29,2023-01-01 00:26:46,N,1.0,148,87,1.0,3.7,17.0,3.5,0.5,6.55,0.0,,1.0,28.55,1.0,,2.5,yellow_taxi,0.0,
734,2,2023-01-01 00:15:30,2023-01-01 00:44:17,N,1.0,148,136,2.0,12.42,49.9,1.0,0.5,8.0,0.0,,1.0,62.9,1.0,,2.5,yellow_taxi,0.0,
3947,2,2023-01-01 00:15:31,2023-01-01 00:25:45,N,1.0,264,162,1.0,1.57,11.4,1.0,0.5,3.28,0.0,,1.0,19.68,1.0,,2.5,yellow_taxi,0.0,
2087,2,2023-01-01 00:15:31,2023-01-01 00:19:00,N,1.0,170,162,1.0,0.82,5.8,1.0,0.5,1.08,0.0,,1.0,11.88,1.0,,2.5,yellow_taxi,0.0,
2480,1,2023-01-01 00:15:31,2023-01-01 00:19:09,N,1.0,263,262,3.0,0.7,5.8,3.5,0.5,2.15,0.0,,1.0,12.95,1.0,,2.5,yellow_taxi,0.0,
2520,2,2023-01-01 00:15:32,2023-01-01 00:23:39,N,1.0,45,90,1.0,2.31,12.1,1.0,0.5,3.42,0.0,,1.0,20.52,1.0,,2.5,yellow_taxi,0.0,
4607,2,2023-01-01 00:15:32,2023-01-01 00:25:59,N,1.0,237,164,2.0,1.59,11.4,1.0,0.5,2.0,0.0,,1.0,18.4,1.0,,2.5,yellow_taxi,0.0,
56,2,2023-01-01 00:15:32,2023-01-01 00:23:03,N,1.0,24,239,1.0,1.47,10.0,1.0,0.5,4.58,0.0,,1.0,19.83,1.0,1.0,2.75,green_taxi,,
3475,2,2023-01-01 00:15:33,2023-01-01 00:35:23,N,1.0,79,75,1.0,4.58,21.9,1.0,0.5,5.38,0.0,,1.0,32.28,1.0,,2.5,yellow_taxi,0.0,
2199,1,2023-01-01 00:15:33,2023-01-01 00:29:42,N,1.0,234,144,3.0,2.3,14.9,3.5,0.5,3.95,0.0,,1.0,23.85,1.0,,2.5,yellow_taxi,0.0,
4713,2,2023-01-01 00:15:33,2023-01-01 00:36:11,N,1.0,170,143,2.0,2.93,20.5,1.0,0.5,7.65,0.0,,1.0,33.15,1.0,,2.5,yellow_taxi,0.0,
555,2,2023-01-01 00:15:34,2023-01-01 00:21:01,N,1.0,239,151,2.0,1.38,8.6,1.0,0.5,2.72,0.0,,1.0,16.32,1.0,,2.5,yellow_taxi,0.0,
2379,2,2023-01-01 00:15:36,2023-01-01 00:21:58,N,1.0,237,236,2.0,1.29,8.6,1.0,0.5,2.72,0.0,,1.0,16.32,1.0,,2.5,yellow_taxi,0.0,
1189,2,2023-01-01 00:15:36,2023-01-01 00:27:02,N,1.0,137,114,1.0,1.84,12.1,1.0,0.5,1.0,0.0,,1.0,18.1,1.0,,2.5,yellow_taxi,0.0,
3278,2,2023-01-01 00:15:37,2023-01-01 00:37:32,N,1.0,142,231,1.0,5.26,26.8,1.0,0.5,6.36,0.0,,1.0,38.16,1.0,,2.5,yellow_taxi,0.0,
1866,2,2023-01-01 00:15:37,2023-01-01 00:29:13,N,1.0,68,114,1.0,1.81,14.2,1.0,0.5,5.76,0.0,,1.0,24.96,1.0,,2.5,yellow_taxi,0.0,
977,1,2023-01-01 00:15:37,2023-01-01 00:24:43,N,1.0,239,237,1.0,1.5,9.3,3.5,0.5,1.0,0.0,,1.0,15.3,1.0,,2.5,yellow_taxi,0.0,
2645,2,2023-01-01 00:15:39,2023-01-01 00:50:17,N,1.0,132,106,1.0,19.71,75.8,1.0,0.5,19.57,0.0,,1.0,99.12,1.0,,0.0,yellow_taxi,1.25,
2422,1,2023-01-01 00:15:40,2023-01-01 00:20:58,N,1.0,140,263,1.0,1.3,7.2,3.5,0.5,2.45,0.0,,1.0,14.65,1.0,,2.5,yellow_taxi,0.0,
1182,1,2023-01-01 00:15:41,2023-01-01 00:42:12,N,1.0,237,164,3.0,1.5,17.7,3.5,0.5,0.0,0.0,,1.0,22.7,2.0,,2.5,yellow_taxi,0.0,
2081,2,2023-01-01 00:15:41,2023-01-01 00:17:57,N,1.0,237,236,1.0,0.61,5.1,1.0,0.5,2.02,0.0,,1.0,12.12,1.0,,2.5,yellow_taxi,0.0,
2287,2,2023-01-01 00:15:43,2023-01-01 00:25:06,N,1.0,158,246,1.0,1.74,11.4,1.0,0.5,0.0,0.0,,1.0,16.4,2.0,,2.5,yellow_taxi,0.0,
822,2,2023-01-01 00:15:43,2023-01-01 00:22:33,N,1.0,262,75,4.0,1.12,8.6,1.0,0.5,1.09,0.0,,1.0,14.69,1.0,,2.5,yellow_taxi,0.0,
2092,2,2023-01-01 00:15:43,2023-01-01 00:24:33,N,1.0,142,236,2.0,1.39,10.7,1.0,0.5,3.14,0.0,,1.0,18.84,1.0,,2.5,yellow_taxi,0.0,
1992,2,2023-01-01 00:15:43,2023-01-01 00:22:46,N,1.0,68,113,1.0,1.3,9.3,1.0,0.5,2.86,0.0,,1.0,17.16,1.0,,2.5,yellow_taxi,0.0,
